,CH4,CO2,N2O,Time,Date
96,13805     ,3039      ,65241     ,8:52:17AM      ,9/14/2025      
97,23733     ,4010      ,64965     ,9:05:36AM      ,9/14/2025      
98,33938     ,4720      ,65258     ,9:18:56AM      ,9/14/2025      
99,44727     ,5663      ,63439     ,9:32:18AM      ,9/14/2025      
100,12478     ,1910      ,63296     ,9:45:37AM      ,9/14/2025      
101,20660     ,3975      ,63266     ,9:58:59AM      ,9/14/2025      
102,27557     ,4851      ,64793     ,10:12:18AM     ,9/14/2025      
103,35976     ,5866      ,64613     ,10:25:39AM     ,9/14/2025      
104,52425     ,0         ,7611      ,10:39:01AM     ,9/14/2025      
105,12322     ,2902      ,64121     ,10:52:20AM     ,9/14/2025      
106,25465     ,3623      ,65658     ,11:05:41AM     ,9/14/2025      
107,36284     ,4514      ,65707     ,11:19:01AM     ,9/14/2025      
108,52332     ,5025      ,64102     ,11:32:21AM     ,9/14/2025      
109,12486     ,3213      ,65901     ,11:45:41AM     ,9/14/2025      
110,19865     ,3619      ,65250     ,11:59:03AM     ,9/14/2025      
111,27593     ,4571      ,66570     ,12:12:22PM     ,9/14/2025      
112,37928     ,5285      ,66104     ,12:25:44PM     ,9/14/2025      
113,11903     ,3081      ,66450     ,12:39:04PM     ,9/14/2025      
114,20280     ,3770      ,66588     ,12:52:23PM     ,9/14/2025      
115,32860     ,4726      ,66660     ,1:05:45PM      ,9/14/2025      
116,45418     ,5540      ,67539     ,1:19:04PM      ,9/14/2025      
117,0         ,0         ,1055638   ,1:32:25PM      ,9/14/2025      
118,10159     ,2802      ,66228     ,1:45:47PM      ,9/14/2025      
